ID_min,1700805,1708860,1806604,1808589,1814437,1901136,1910023,1910081,1910129,1910135,1910170,1910247,1910359,1910483,1910520,1910543,1910632,1910709,1910721,1910833,1910885,1910974,1911011,1911123,1911169,1911181,1911318,1911637,1911703,1911755,1911979,1912045,1912068,1912080,1912128,1912246,1912312,1912358,1912393,1912507,1912513,1912588,1912743,1912772,1912803,1912950,1912996,1913116,1913234,1913263,1913330,1913553,1913560,1913576,1913636,1913688,1913702,1913748,1913814,1941348,1950040
1408217,0.31983805668016196,0.557632398753894,0.6081081081081081,0.32981530343007914,0.31084337349397595,0.7066666666666667,0.6375404530744336,-0.37796976241900637,-0.06375227686703089,0.5160349854227405,0.4736842105263158,0.4956521739130435,0.12871287128712872,0.08266666666666667,0.7297297297297297,0.23831775700934577,0.5475409836065575,0.08064516129032262,0.6,0.5696202531645569,0.4137931034482759,0.7393939393939394,0.7105263157894737,-0.16908212560386482,0.31174089068825916,0.6818181818181819,0.6339869281045751,0.7133956386292835,0.3037383177570093,0.5472972972972974,0.41880341880341876,0.6451612903225806,0.6265822784810127,0.417989417989418,-0.06209150326797386,0.05147058823529416,0.5967741935483871,0.5075075075075075,0.3350253807106599,0.4139784946236559,0.3462469733656174,0.7492163009404389,0.14754098360655743,0.4213483146067416,0.45833333333333337,0.861198738170347,0.6745762711864407,0.24581005586592175,0.6946107784431137,0.2879581151832461,0.6330275229357798,0.4970059880239521,0.6687898089171975,0.4143920595533499,0.37765957446808507,0.21461187214611877,0.22622950819672127,0.21100917431192656,0.5515151515151515,0.23348017621145378,0.24137931034482762
1700805,,0.2442748091603053,0.3586497890295358,0.0,-0.016853932584269593,0.36929460580912865,0.33599999999999997,-0.6124567474048443,-0.36734693877551017,0.176056338028169,0.1307420494699647,0.16083916083916083,0.29508196721311475,0.025316455696202556,0.3586497890295358,-0.0677506775067751,0.2195121951219512,0.022364217252396124,0.2682926829268293,0.22957198443579763,0.10726643598615915,0.2324723247232472,0.3795918367346939,0.17567567567567566,0.9680851063829787,0.4457831325301205,0.27935222672064774,0.3740458015267175,-0.1165311653116532,0.240506329113924,0.0,0.31474103585657376,0.2996108949416343,0.0658307210031348,-0.3779385171790235,0.014084507042253502,0.04792332268370603,0.18248175182481752,-0.13432835820895517,0.09904153354632583,-0.039548022598870025,0.2384615384615385,0.3414634146341463,0.023569023569023573,0.11913357400722024,0.31007751937984496,0.3220338983050848,-0.09030100334448155,0.23636363636363633,0.04643962848297212,0.17164179104477617,0.12727272727272732,0.30980392156862746,-0.058139534883721034,0.05362776025236593,-0.1503957783641161,0.1544715447154471,-0.11936339522546424,0.3136531365313653,-0.1088607594936708,-0.07204610951008639
1708860,,,0.562700964630225,0.3299492385786802,0.35813953488372097,0.7206349206349206,0.7345679012345678,-0.33687566418703496,-0.049645390070921946,0.46368715083798884,0.5294117647058824,0.47777777777777775,0.19496855345911945,0.16923076923076918,0.7170418006430868,0.3047404063205418,0.7875,0.09043927648578809,0.6875,0.7401812688821752,0.4820936639118457,0.6057971014492753,0.6426332288401254,-0.2432432432432432,0.2442748091603053,0.7585139318885449,0.6261682242990654,0.7321428571428572,0.399548532731377,0.5369774919614148,0.47540983606557374,0.7476923076923077,0.7764350453172205,0.3893129770992366,0.014354066985645897,0.04529616724738672,0.46253229974160204,0.5862068965517242,0.39853300733496333,0.5813953488372092,0.3457943925233645,0.5449101796407185,0.17500000000000004,0.3800539083557951,0.4017094017094017,0.572289156626506,0.6903225806451613,0.34048257372654156,0.7020057306590257,0.2846347607052897,0.47953216374269003,0.5587392550143266,0.7082066869300911,0.3014354066985646,0.4168797953964194,0.26710816777041946,0.1875,0.352549889135255,0.7507246376811594,0.19402985074626866,0.2874109263657957
1806604,,,,0.46341463414634143,0.31851851851851853,0.703448275862069,0.8060200668896321,-0.4279475982532752,-0.0983302411873841,0.5375375375375375,0.4698795180722891,0.6119402985074627,0.174061433447099,0.11780821917808215,0.7062937062937062,0.27751196172248804,0.5254237288135593,0.07734806629834257,0.6610169491525424,0.7058823529411764,0.5739644970414202,0.56875,0.7346938775510203,-0.025380710659898442,0.3586497890295358,0.7315436241610738,0.7094594594594594,0.6334405144694534,0.2535885167464115,0.6713286713286714,0.3372434017595308,0.6933333333333334,0.7647058823529411,0.38586956521739135,-0.09966777408637872,0.06870229007633588,0.425414364640884,0.609907120743034,0.23958333333333337,0.4917127071823204,0.3101736972704715,0.6504854368932038,0.18644067796610164,0.3179190751445087,0.5337423312883436,0.5765472312703583,0.7684210526315789,0.32183908045977017,0.6666666666666667,0.34408602150537637,0.665615141955836,0.4629629629629629,0.6578947368421053,0.25699745547073793,0.48633879781420764,0.19626168224299068,0.15932203389830513,0.187793427230047,0.61875,0.10810810810810811,0.33333333333333337
1808589,,,,,0.23360655737704916,0.3994638069705094,0.46073298429319376,-0.24124124124124124,0.1286173633440515,0.5048076923076923,0.3493975903614458,0.6507177033492824,0.10106382978723405,0.1383928571428571,0.3929539295392954,0.2654690618762475,0.29100529100529104,0.20898876404494382,0.34391534391534395,0.3984575835475579,0.4916864608076009,0.32506203473945405,0.4641909814323607,-0.34285714285714275,0.0,0.4540682414698163,0.42480211081794195,0.42639593908629436,0.14970059880239517,0.39837398373983735,0.2264150943396226,0.39947780678851175,0.43958868894601544,0.2195121951219512,0.03649635036496346,-0.08405797101449286,0.4561797752808989,0.4433497536945813,0.21627408993576014,0.3033707865168539,0.2222222222222222,0.4285714285714286,0.10052910052910058,0.23076923076923073,0.6136919315403423,0.3076923076923077,0.4130434782608695,0.19721577726218098,0.37592137592137587,0.43736263736263736,0.53,0.37592137592137587,0.3798449612403101,0.31932773109243695,0.6391982182628062,0.43639921722113506,0.11111111111111116,0.13555992141453832,0.40446650124069483,0.10436432637571158,0.4279749478079332
1814437,,,,,,0.3838630806845966,0.4401913875598086,-0.10917874396135274,-0.02127659574468077,0.23451327433628322,0.2904656319290465,0.3215859030837004,0.1456310679611651,0.20661157024793386,0.36790123456790125,0.44878957169459965,0.33333333333333337,0.1642411642411642,0.3285024154589372,0.388235294117647,0.3172866520787746,0.39407744874715267,0.38983050847457623,-0.45569620253164556,-0.03370786516853941,0.3860911270983214,0.33975903614457836,0.4,0.44506517690875236,0.2592592592592593,0.21304347826086956,0.3747016706443914,0.4305882352941176,0.4004106776180698,0.2593619972260749,-0.15485564304461952,0.33887733887733884,0.37104072398190047,0.5546719681908548,0.5426195426195426,0.49042145593869735,0.39252336448598135,0.12560386473429952,0.23010752688172043,0.15505617977528086,0.3474178403755869,0.3811881188118812,0.37473233404710926,0.4356659142212189,0.09164969450101834,0.32568807339449546,0.27765237020316025,0.4278959810874704,0.37109375,0.265979381443299,0.246800731261426,0.07729468599033817,0.5192660550458715,0.36218678815489747,0.3357015985790408,0.2815533980582524
1901136,,,,,,,0.8085808580858086,-0.3913043478260869,-0.10128913443830578,0.5845697329376854,0.6607142857142857,0.5634218289085546,0.20538720538720534,0.08943089430894313,0.9586206896551724,0.34123222748815163,0.6923076923076923,0.1584699453551912,0.7859531772575251,0.7741935483870968,0.5672514619883041,0.7592592592592593,0.8120805369127517,-0.14427860696517403,0.36929460580912865,0.7682119205298014,0.6733333333333333,0.7333333333333334,0.28436018957345977,0.6482758620689655,0.42028985507246375,0.8947368421052632,0.832258064516129,0.4731182795698925,-0.05610561056105601,0.06015037593984962,0.42622950819672134,0.7003058103975535,0.35051546391752575,0.5628415300546448,0.3857493857493858,0.6613418530351438,0.17725752508361203,0.4114285714285715,0.49696969696969695,0.7427652733118971,0.8200692041522492,0.30681818181818177,0.7195121951219512,0.32978723404255317,0.6137071651090342,0.6402439024390244,0.8636363636363636,0.3148614609571788,0.43243243243243246,0.24537037037037035,0.21739130434782605,0.2837209302325582,0.7469135802469136,0.1696428571428571,0.28500000000000003
1910023,,,,,,,,-0.3541442411194833,-0.05434782608695654,0.5375722543352601,0.5942028985507246,0.6494252873563218,0.196078431372549,0.1428571428571429,0.8060200668896321,0.3781902552204176,0.7142857142857143,0.1413333333333333,0.8376623376623377,0.8871473354231975,0.6809116809116809,0.6636636636636637,0.758957654723127,-0.1428571428571428,0.33599999999999997,0.8263665594855305,0.7993527508090614,0.7530864197530864,0.4106728538283063,0.6120401337792643,0.423728813559322,0.865814696485623,0.9435736677115988,0.49606299212598426,0.014634146341463428,0.040000000000000036,0.5146666666666666,0.7202380952380952,0.37027707808564236,0.6586666666666667,0.40865384615384615,0.6770186335403727,0.12337662337662336,0.3816155988857939,0.48672566371681414,0.6875,0.8523489932885906,0.3573407202216067,0.8516320474777448,0.3246753246753247,0.7212121212121212,0.5845697329376854,0.7602523659305993,0.3004926108374384,0.5620052770448549,0.2743764172335601,0.1428571428571429,0.3120728929384966,0.7897897897897898,0.15973741794310725,0.37897310513447435
1910081,,,,,,,,,-0.07613344739093253,-0.3167185877466252,-0.3201663201663201,-0.3015544041450777,-0.43661971830985924,-0.278391959798995,-0.40174672489082974,-0.20229007633587792,-0.4075675675675676,-0.2983870967741935,-0.4075675675675676,-0.35256410256410264,-0.2975206611570247,-0.3242105263157895,-0.39393939393939403,-0.7871825876662637,-0.6101499423298731,-0.3814655172413792,-0.40388768898488125,-0.3496280552603612,-0.11641221374045796,-0.4541484716157205,-0.3202883625128734,-0.37419354838709684,-0.33333333333333326,-0.282565130260521,0.21590909090909094,-0.553811659192825,-0.20766129032258074,-0.33053515215110174,-0.16765285996055224,-0.2056451612903225,-0.1268151016456922,-0.33759318423855156,-0.43567567567567567,-0.3668032786885247,-0.36192468619246854,-0.3596584845250801,-0.40327868852459026,-0.2985685071574642,-0.2809224318658281,-0.2954091816367266,-0.35163674762407604,-0.329140461215933,-0.3511777301927195,-0.22776148582600197,-0.2349397590361446,-0.18525519848771266,-0.452972972972973,-0.08712121212121215,-0.3600000000000001,-0.16014897579143383,-0.17543859649122817
