ID_min,1700805,1708184,1708860,1806604,1808589,1814437,1901136,1910081,1910129,1910135,1910170,1910247,1910359,1910483,1910520,1910543,1910632,1910709,1910721,1910833,1910885,1910974,1911123,1911169,1911181,1911318,1911637,1911703,1911755,1911979,1912068,1912080,1912128,1912246,1912312,1912393,1912507,1912513,1912743,1912772,1912803,1912950,1912996,1913116,1913205,1913234,1913263,1913553,1913560,1913576,1913636,1913688,1913702,1913731,1913748,1913814,1941348,1950040
1408217,0.13607594936708856,0.09704641350210974,0.4117647058823529,0.22480620155038755,0.4360385144429161,0.200594353640416,0.24082934609250395,0.20731707317073167,0.1505791505791506,0.42900763358778626,0.32463768115942027,0.36994219653179194,0.08433734939759041,0.26248399487836105,0.1600587371512482,0.15931372549019607,0.09177215189873422,0.31831831831831836,0.42940320232896656,0.36690647482014394,0.36296296296296293,0.12941176470588234,0.08808290155440412,0.25147928994082835,0.5183776932826363,-0.014827018121911006,0.2821316614420063,0.03367003367003363,0.20458265139116205,0.0,0.25972006220839816,0.16159999999999997,0.40240240240240244,0.4736842105263158,0.13868613138686137,0.03677758318739055,0.2716049382716049,0.12209302325581395,0.032015065913371,0.38758620689655177,0.08196721311475408,0.08202443280977312,0.09565217391304348,-0.016949152542372836,0.13956834532374096,0.23296354992076074,0.32285714285714284,0.2804532577903682,0.06542056074766356,0.35523114355231145,0.18808777429467083,0.4986149584487535,0.17808219178082196,0.27108433734939763,0.28301886792452835,0.36350364963503645,0.2797527047913446,0.10567685589519649
1700805,,0.011884550084889645,0.3773913043478261,0.28489483747609945,0.2033057851239669,0.17967332123411983,0.26732673267326734,0.09455587392550147,0.02900763358778624,0.30581613508442773,0.31338028169014087,0.3649122807017544,0.11546840958605664,0.10166919575113809,0.40608228980322003,-0.008645533141210304,0.1843137254901961,0.3970588235294118,0.2884955752212389,0.23211169284467714,0.24412296564195302,0.3046594982078853,0.2778993435448578,0.42599277978339345,0.20539730134932532,0.0597938144329897,0.4147286821705426,0.25,0.22699386503067487,0.16981132075471694,0.4510556621880998,0.21669980119284293,0.23161764705882348,0.11147011308562194,0.187793427230047,0.3051224944320713,0.19771863117870725,0.13427561837455826,0.11980440097799516,0.11774461028192373,0.24180327868852458,0.15742793791574283,0.1876379690949227,0.1295843520782396,0.18673647469458987,0.28094302554027506,0.10726643598615915,0.12328767123287676,0.1576923076923077,0.14857142857142858,0.3062015503875969,0.1266666666666667,0.19913419913419916,0.21033210332103325,0.45914396887159536,0.20426287744227356,0.2952380952380952,-0.21212121212121215
1708184,,,0.06422018348623848,0.046511627906976716,0.08187134502923976,0.060317460317460325,0.023972602739726012,0.052767052767052736,0.06539509536784738,0.03594771241830064,0.08500772797527045,0.07550077041602465,-0.059479553903345694,0.05962059620596205,0.07836990595611282,0.027166882276843496,0.032258064516129004,0.049759229534510396,0.07453416149068326,0.08895705521472397,0.10443037974683544,0.07692307692307687,-0.0671641791044777,0.06161137440758291,0.06166219839142095,-0.03900709219858145,0.02857142857142858,-0.023593466424682408,-0.007042253521126751,-0.12922465208747513,0.030000000000000027,0.037800687285223344,0.0658105939004815,0.09455587392550147,-0.1207920792079209,-0.07954545454545459,0.06446280991735542,0.054263565891472854,-0.18442622950819665,0.06451612903225812,0.012345679012345734,-0.08301886792452828,-0.06766917293233088,-0.18442622950819665,0.06441717791411039,0.061224489795918324,0.05631659056316596,0.07390648567119151,0.04507512520868118,0.016688061617458283,0.04873949579831938,0.07511045655375548,-0.07208872458410354,0.07246376811594202,0.042158516020236125,0.05607476635514019,0.0298013245033113,-0.22323049001814876
1708860,,,,0.3945578231292517,0.5283582089552239,0.22077922077922074,0.3649122807017544,0.15858453473132372,0.05833333333333335,0.36454849498327757,0.4218009478672986,0.4425196850393701,0.007633587786259555,0.2458563535911602,0.40384615384615385,0.07246376811594202,0.16869565217391302,0.6420361247947455,0.526984126984127,0.3385579937304075,0.2621359223300971,0.2937399678972713,0.1724137931034483,0.382875605815832,0.3879781420765027,0.021818181818181848,0.41480206540447506,0.1098696461824954,0.3212996389891697,0.06339468302658491,0.49488054607508536,0.19366197183098588,0.33661740558292286,0.3070175438596491,0.07535641547861505,0.12840466926070038,0.19458544839255498,0.15689381933438984,0.0,0.31137724550898205,0.15732368896925863,0.2790697674418605,0.2857142857142857,0.0,0.2068965517241379,0.2195121951219512,0.34370139968895796,0.3097072419106317,0.1316239316239316,0.3620915032679739,0.3390705679862306,0.3293233082706767,0.05123339658444026,0.23228995057660629,0.3644214162348878,0.4554140127388535,0.32881355932203393,-0.06066176470588225
1806604,,,,,0.2621359223300971,0.2836879432624113,0.5212355212355213,0.1533052039381153,0.0,0.19413919413919412,0.3803786574870912,0.21440823327615777,0.03389830508474578,0.0803571428571429,0.5314685314685315,-0.00990099009900991,0.35755258126195033,0.49012567324955114,0.3044982698961938,0.3617747440273038,0.13780918727915192,0.47810858143607704,0.34042553191489366,0.3827160493827161,0.1941176470588235,0.12449799196787148,0.4026465028355387,0.3278350515463917,0.4701195219123506,0.17620137299771166,0.5093632958801498,0.22868217054263562,0.2208258527827648,0.15506329113924056,0.12072892938496582,0.32900432900432897,0.16883116883116878,0.08117443868739205,0.10426540284360186,0.22077922077922074,0.2455089820359282,0.1724137931034483,0.1673819742489271,0.06635071090047395,0.2935153583617748,0.2222222222222222,0.143824027072758,0.41373534338358464,0.3621013133208255,0.19495091164095368,0.17202268431001888,0.20391517128874392,0.09894736842105267,0.3513513513513513,0.18785578747628084,0.3819444444444444,0.3977695167286245,-0.11776061776061786
1808589,,,,,,0.22910216718266252,0.2366666666666667,0.21059268600252212,0.16000000000000003,0.36624203821656054,0.3544494720965309,0.3804511278195488,0.02166064981949456,0.23607427055702923,0.2048929663608563,0.12801013941698347,0.1074380165289256,0.4616588419405321,0.49696969696969695,0.37125748502994016,0.3179012345679012,0.1699846860643185,0.21739130434782605,0.3466872110939908,0.39370078740157477,0.04137931034482756,0.39116202945990175,0.04409171075837748,0.23630136986301364,0.07129094412331405,0.32792207792207795,0.14715719063545152,0.2237871674491393,0.39495798319327735,0.09021113243761991,0.03308823529411764,0.1723027375201288,0.23449319213313158,-0.01984126984126977,0.4068767908309455,0.2075471698113207,0.10989010989010994,0.1934306569343066,0.09126984126984128,0.14071856287425155,0.17880794701986757,0.524517087667162,0.30486008836524303,0.06016260162601628,0.3987421383647799,0.29950900163666117,0.5741007194244605,0.15978456014362652,0.271585557299843,0.33990147783251234,0.42249240121580545,0.3709677419354839,-0.008944543828264706
1814437,,,,,,,0.21245421245421248,0.06630581867388363,0.04597701149425293,0.32752613240418116,0.22824302134646968,0.21440261865793786,0.11599999999999999,0.1628571428571428,0.33666666666666667,0.04489795918367345,0.31034482758620685,0.16581196581196578,0.20132013201320131,0.23127035830618892,0.21885521885521886,0.3021702838063439,0.1124497991967871,0.2067226890756303,0.11299435028248583,0.12167300380228141,0.11669658886894074,0.10331384015594547,0.19999999999999996,0.062365591397849474,0.28113879003558717,0.15808823529411764,0.23418803418803413,0.15454545454545454,0.13490364025695933,0.04081632653061229,0.24514991181657853,0.20593080724876445,0.1333333333333333,0.1863354037267081,0.12287334593572774,0.19512195121951215,0.1740890688259109,0.11555555555555552,0.2768729641693811,0.16727272727272724,0.10500807754442654,0.21919999999999995,0.2584670231729055,0.08502024291497978,0.14183123877917414,0.18564742589703587,0.16103379721669975,0.12178387650085765,0.21441441441441444,0.2450331125827815,0.23674911660777387,-0.10338345864661647
1901136,,,,,,,,0.038961038961038974,0.024615384615384595,0.21969696969696972,0.4316163410301954,0.13628318584070798,0.17621145374449343,0.07951070336391441,0.2310469314079422,-0.03918722786647311,0.21980198019801978,0.43599257884972176,0.3392857142857143,0.44718309859154926,0.15328467153284675,0.240506329113924,0.2654867256637168,0.22040072859744986,0.18429003021148038,0.07916666666666672,0.401174168297456,0.3190578158458244,0.6363636363636364,0.13603818615751795,0.5775193798449613,0.1887550200803213,0.26530612244897955,0.21172638436482083,0.12589073634204273,0.3513513513513513,0.15930902111324374,0.1515151515151515,0.13861386138613863,0.2341137123745819,0.08902691511387162,0.18385650224215244,0.2410714285714286,0.1188118811881188,0.221830985915493,0.20238095238095233,0.2146596858638743,0.3298791018998273,0.2815533980582524,0.2517985611510791,0.13502935420743645,0.26722689075630257,0.16411378555798684,0.4972067039106145,0.14341846758349708,0.3799283154121864,0.4807692307692307,-0.17878192534381143
1910081,,,,,,,,,0.14590747330960852,0.13730929264909852,0.1243386243386243,0.28759894459102897,-0.07264296754250377,0.16174734356552534,0.10307898259705484,0.16326530612244894,0.02005730659025784,0.12568306010928965,0.13678618857901725,0.09855453350854138,0.1605937921727395,0.08310991957104563,0.05736434108527133,0.1482479784366577,0.27251461988304093,-0.09361069836552738,0.10795454545454541,-0.003030303030302939,0.06351550960118169,-0.05228758169934644,0.046544428772919644,0.05354558610709115,0.19672131147540983,0.19206939281288726,-0.0684039087947883,-0.023547880690737877,0.08683473389355745,0.037135278514588865,-0.1423785594639866,0.1378002528445006,0.00295857988165682,-0.10485133020344284,-0.032761310452418035,-0.17252931323283072,0.06176084099868595,0.13629842180774754,0.07571801566579639,0.0803108808290155,0.0,0.20495495495495497,0.18181818181818177,0.13705583756345174,-0.012307692307692353,0.1041095890410959,0.11965811965811968,0.17976031957390148,0.060308555399719466,0.04211395540875307
